"ID"|"Group"|"No"|"Title"|"Image"|"Download_lbl"|"Download_lnk"
156|"tab3"|"74"|"Multi-scale European Soil Information System (MEUSIS): A multi-scale method to derive soil indicators Panagos P., van Liedekerke M., Montanarella L. Multi-scale European Soil Information System (MEUSIS): A multi-scale method to derive soil indicators (2011) Computational Geosciences, 15 (3), pp. 463-475. The Multi-scale Soil Information System (MEUSIS) can be a suitable framework for building a nested system of soil data that could facilitate interoperability through a common coordinate reference system, a unique grid coding database, a set of detailed and standardized metadata, and an open exchangeable format. In the context of INSPIRE Directive, MEUSIS may be implemented as a system facilitating the update of existing soil information and accelerating the harmonization of various soil information systems. In environmental data like the soil one, it is common to generalize accurate data obtained at the field to coarser scales using either the pedotransfer rules or knowledge of experts or even some statistical solutions which combine single values of spatially distributed data. The most common statistical process for generalization is averaging the values within the study area. The upscaling process is accompanied with significant statistical analysis in order to demonstrate the method suitability. The coarser resolution nested grids cells (10 × 10 km) represent broad regions where the calculated soil property (e. g., organic carbon) can be accurately upscaled. Multi-scaled approaches are urgently required to integrate different disciplines (such as Statistics) and provide a meta-model platform to improve current mechanistic modeling frameworks, request new collected data, and identify critical research questions. Access the paper: http://dx.doi.org/10.1007/s10596-010-9216-0 Last Update: 05/07/2012"|"/ESDB_Archive/eusoils_docs/Pub/Images/8meusis.jpg"|"http://dx.doi.org/10.1007/s10596-010-9216-0"|"http://dx.doi.org/10.1007/s10596-010-9216-0"
157|"tab3"|"73"|"Prediction of spatial patterns of collapsed pipes in loess-derived soils in a temperate humid climate using logistic regression . Verachtert E., Den Eeckhaut M.V., Poesen J., Govers G., Deckers J. Prediction of spatial patterns of collapsed pipes in loess-derived soils in a temperate humid climate using logistic regression (2011) Geomorphology, 130 (3-4), pp. 185-196. Soil piping (tunnel erosion) has been recognised as an important erosion process in collapsible loess-derived soils of temperate humid climates, which can cause collapse of the topsoil and formation of discontinuous gullies. Information about the spatial patterns of collapsed pipes and regional models describing these patterns is still limited. Therefore, this study aims at better understanding the factors controlling the spatial distribution and predicting pipe collapse. A dataset with parcels suffering from collapsed pipes (n= 560) and parcels without collapsed pipes was obtained through a regional survey in a 236. km2 study area in the Flemish Ardennes (Belgium). Logistic regression was applied to find the best model describing the relationship between the presence/absence of a collapsed pipe and a set of independent explanatory variables (i.e. slope gradient, drainage area, distance-to-thalweg, curvature, aspect, soil type and lithology). Special attention was paid to the selection procedure of the grid cells without collapsed pipes. Apart from the first piping susceptibility map created by logistic regression modelling, a second map was made based on topographical thresholds of slope gradient and upslope drainage area. The logistic regression model allowed identification of the most important factors controlling pipe collapse. Pipes are much more likely to occur when a topographical threshold depending on both slope gradient and upslope area is exceeded in zones with a sufficient water supply (due to topographical convergence and/or the presence of a clay-rich lithology). Access the paper: http://dx.doi.org/10.1016/j.geomorph.2011.03.015 Last Update: 05/07/2012"|"/ESDB_Archive/eusoils_docs/Pub/Images/3geomorfo.gif"|"http://dx.doi.org/10.1016/j.geomorph.2011.03.015"|"http://dx.doi.org/10.1016/j.geomorph.2011.03.015"
158|"tab3"|"72"|"Effects of soil-surface microbial community phenotype upon physical and hydrological properties of an arable soil: A microcosm study Jeffery S., Harris J.A., Rickson R.J., Ritz K. Effects of soil-surface microbial community phenotype upon physical and hydrological properties of an arable soil: A microcosm study (2010) European Journal of Soil Science, 61 (4), pp. 493-503. The nature of the first few millimetres of the soil surface strongly affects water infiltration rates, generation of run-off, soil detachment and sediment transport. We hypothesized that the phenotypic community structure of the soil-surface microbiota affects the physical and hydrological properties of an arable soil. A range of contrasting microbial community phenotypes were established in microcosms by manipulating the wavelength of light reaching the soil surface, with the microcosms being incubated in the field for approximately 6 months. Phenotypes were characterized by phospholipid fatty acid (PLFA), ergosterol and chlorophyll analysis. The microcosms were then subjected to simulated rainfall at an intensity of 60 mm hour-1 for 20 minutes at a slope gradient of 9°. Water infiltration rates, run-off generation, soil loss (including a particle-size analysis of the sediment) and soil-surface shear strength were quantified.Distinct microbial phenotypes developed on the soil surfaces with UV-A and restricted-UV treatments when compared with subsurface layers. There was significantly greater fungal biomass in the no-light treatment when compared with all other treatments, with approximately 4.5 times more ergosterol being extracted from the subsurface layer of the no-light treatment when compared with other treatments. The no-light treatment produced the greatest amount of run-off, which was approximately 15% greater than the restricted photosynthetically-active radiation (PAR) treatment. Access the paper: http://dx.doi.org/10.1111/j.1365-2389.2010.01249.x Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/9soilscien.gif"|"http://dx.doi.org/10.1111/j.1365-2389.2010.01249.x"|"http://dx.doi.org/10.1111/j.1365-2389.2010.01249.x"
159|"tab3"|"71"|"Combining spatial data in landslide reactivation susceptibility mapping: A likelihood ratio-based approach in W Belgium Dewitte O., Chung C.-J., Cornet Y., Daoudi M., Demoulin A. Combining spatial data in landslide reactivation susceptibility mapping: A likelihood ratio-based approach in W Belgium (2010) Geomorphology, 122 (1-2), pp. 153-166. A key issue in landslide susceptibility mapping concerns the relevance of the spatial data combination used in the prediction. Various combinations of high-resolution predictor variables and possibilities of selecting them from a larger dataset are analysed. The scarp reactivation of several landslides in a hilly region of W Belgium is investigated at the pixel scale. The susceptibility modelling uses the reactivated scarp segments as the dependent variable and 13 factors at a 2. m-resolution related to topography, hydrology, land use and lithology as potential independent variables. The modelling uses a likelihood ratio approach based on the comparison, for each independent variable, between two empirical distribution functions (EDFs), respectively for the reactivated and non-reactivated areas. It uses these EDFs as favourability values to build membership values and combine them with a fuzzy Gamma operator. Five different data combinations are tested and compared by analysing the prediction-rate curves obtained by cross-validation. The geomorphological value of the resulting susceptibility maps is also discussed. This research shows relevant results for predicting the susceptibility to scarp reactivation. Access the paper: http://dx.doi.org/10.1016/j.geomorph.2010.06.010 Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/3geomorfo.gif"|"http://dx.doi.org/10.1016/j.geomorph.2010.06.010"|"http://dx.doi.org/10.1016/j.geomorph.2010.06.010"
160|"tab3"|"70"|"Preface: Soil erosion and degradation in mediterranean type ecosystems Cerda A., Lavee H., Romero-Diaz A., Hooke J., Montanarella L. Preface: Soil erosion and degradation in mediterranean type ecosystems (2010) Land Degradation and Development, 21 (2), pp. 71-74. Mediterranean-type ecosystems border the Mediterranean Sea, occur in southern Australia, fringe California and Chile and are found in the southern tip of Africa. These regions show similar soil and vegetation characteristics (Di Castri and Mooney, 1974) due to a climate characterized by warm to hot and dry summers and mild winters. Rainfall (500mmy-1 on average, although very variable) is below the potential evapotranspiration (1000mmy-1) and the annual variability is high, with intense droughts and rainfall events that include floods. Mediterranean environments can also experience intense rainfall, winter frost and very hot periods in summer. Mediterranean-type ecosystems are characterized by a seasonally contrasted distribution of precipitation, by the coincidence of the driest and hottest season in summer, by an often mountainous terrain, and by a long history of intense human occupation, especially around the Mediterranean Sea. Access the paper: http://dx.doi.org/10.1002/ldr.968 Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/6LandDegrada.gif"|"http://dx.doi.org/10.1002/ldr.968"|"http://dx.doi.org/10.1002/ldr.968"
161|"tab3"|"69"|"Carbon concentrations and stocks in forest soils of Europe. Baritz R., Seufert G., Montanarella L., Van Ranst E. Carbon concentrations and stocks in forest soils of Europe (2010) Forest Ecology and Management, 260 (3), pp. 262-277. This study presents the results of a series of evaluations of a continent-wide soil database (EU/UN-ECE Level I) with the aim to estimate baseline soil carbon concentrations and stocks. The methodology included the biogeographic stratification of soil carbon measurements throughout Europe using climatic zones derived from the Soil Regions Map of Europe. The presented stock estimates range from 1.3 to 70.8. t. C/ha for the O-layer, and from 11.3 to 126.3. t. C/ha for the mineral soil 0-20. cm (Germany: 0-30. cm) (5 and 95 percentiles). Histosols were excluded because of methodological differences and data gaps. When looking at the median values of the strata investigated, relationships were found. For example, carbon stocks in the O-layer of sandy soils are distinctly higher than those of fine-textured soils. However, the variability is so high that some of these relationships disappear. For example in western and central Europe, the level of carbon stocks in the mineral soil between shallow soils (Leptosols) and more deeply developed soils (Podzols and Cambisols) do not differ very much. It was also found that just the investigation of topsoils is not sufficient to understand the regional pattern of organic matter in forest soils - unless the subsoil becomes included as well. It is hypothesized that for Europe, the impact of site factors such as climate, texture and relief are difficult to extract from such a database if the data are only stratified according to macro-climatic areas. Access the paper: http://dx.doi.org/10.1016/j.foreco.2010.03.025 Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/5forest.gif"|"http://dx.doi.org/10.1016/j.foreco.2010.03.025"|"http://dx.doi.org/10.1016/j.foreco.2010.03.025"
162|"tab3"|"68"|"Comparison of two landslide susceptibility assessments in the Champagne-Ardenne region (France). Den Eeckhaut M.V., Marre A., Poesen J. Comparison of two landslide susceptibility assessments in the Champagne-Ardenne region (France) (2010) Geomorphology, 115 (1-2), pp. 141-155. The vineyards of the Montagne de Reims are mostly planted on steep south-oriented cuesta fronts receiving a maximum of sun radiation. Due to the location of the vineyards on steep hillslopes, the viticultural activity is threatened by slope failures. This study attempts to better understand the spatial patterns of landslide susceptibility in the Champagne–Ardenne region by comparing a heuristic (qualitative) and a statistical (quantitative) model in a 1120 km² study area. The heuristic landslide susceptibility model was adopted from the Bureau de Recherches Géologiques et Minières, the GEGEAA – Reims University and the Comité Interprofessionnel du Vin de Champagne. In this model, expert knowledge of the region was used to assign weights to all slope classes and lithologies present in the area, but the final susceptibility map was never evaluated with the location of mapped landslides. For the statistical landslide susceptibility assessment, logistic regression was applied to a dataset of 291 'old' (Holocene) landslides. The robustness of the logistic regression model was evaluated and ROC curves were used for model calibration and validation. Access the paper: http://dx.doi.org/10.1016/j.geomorph.2009.09.042 Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/3geomorfo.gif"|"http://dx.doi.org/10.1016/j.geomorph.2009.09.042"|"http://dx.doi.org/10.1016/j.geomorph.2009.09.042"
163|"tab3"|"67"|"The need for harmonizing methodologies for assessing soil threats in Europe van Beek C.L., Toth T., Hagyo A., Toth G., Recatala Boix L., Ano Vidal C., Malet J.P., (...), Oenema O. The need for harmonizing methodologies for assessing soil threats in Europe (2010) Soil Use and Management, 26 (3), pp. 299-309. Central to the EU thematic strategy for soil protection is that areas affected by soil degradation through erosion, soil organic matter (SOM) decline, compaction, salinization and landslides should be identified in a clear and consistent way. However, the current methodologies to achieve this often differ and this can result in different perceptions of risks amongst EU Member States. The aims of this paper are to: (i) assess the current status of assessment methodologies in Europe (EU27) associated with erosion, SOM decline, compaction, salinization and landslides and (ii) discuss the issues associated with harmonization of these methodologies throughout the EU27. The need for harmonization is assessed using the relative share of common elements between different methodologies. The results demonstrate that the need for harmonization in methodology is greatest for erosion and compaction and least for SOM decline and landslides. However, many of the methodologies which were investigated are still incomplete and there are significant differences in terms of: (i) understanding the threats, (ii) methods of data collection, (iii) processing and interpretation and (iv) risk perception. Access the paper: http://dx.doi.org/10.1111/j.1475-2743.2010.00280.x Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/2Soiluse.gif"|"http://dx.doi.org/10.1111/j.1475-2743.2010.00280.x"|"http://dx.doi.org/10.1111/j.1475-2743.2010.00280.x"
164|"tab3"|"66"|"An Analysis of the Land Use Sustainability Index (LUSI) at Territorial Scale Based on Corine Land Cover. Gardi C, Bosco C, Rusco E, Montanarella L. An Analysis of the Land Use Sustainability Index (LUSI) at Territorial Scale Based on Corine Land Cover . Management of Environmental Quality: An International Journal 21 (5); 2010. p. 680-694. The aim of this paper is to propose a methodology based on the use of a simple and accessible database, such as Corine Land Cover (CLC), for providing an in depth evaluation of environmental sustainability. This evaluation has been carried out through the analysis of factors such as landscape and habitat composition, the level of biodiversity, the degree of anthropisation and soil sealing and the arable land availability. Access the paper: http://dx.doi.org/10.1108/14777831011067953 Last Update: 05/07/2011"|"/ESDB_Archive/eusoils_docs/Pub/Images/1EnvQuality.gif"|"http://dx.doi.org/10.1108/14777831011067953"|"http://dx.doi.org/10.1108/14777831011067953"
165|"tab3"|"65"|"Soil Biodiversity Monitoring in Europe: Ongoing Activities and Challenges. Gardi C, Montanarella L. Soil Biodiversity Monitoring in Europe: Ongoing Activities and Challenges. European Journal of Soil Science, Volume 60 Issue 5, Pages 807 - 819, 2009, DOI: 10.1111/j.1365-2389.2009.01177.x The increasing interest in soil biodiversity and its protection, has twofold aspects: the per se biodiversity conservation issues and the mostly unknown economical values of the services provided by soil biodiversity. Inventory and monitoring are the necessary tools for the achievement of an adequate level of knowledge on soil biodiversity status and for the detection of hot spot as well as areas subject to decline. In this paper the main tools and methodological approaches for soil biodiversity measurement are presented, as well as the technical aspects related to the inventory and monitoring activities at large spatial scale. Technical aspects related to the inventory and monitoring activities at a large spatial scale are discussed. A short review of some current experiences of soil biodiversity monitoring at the European level is also presented. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/EJSC.gif"|"paper"|"http://www3.interscience.wiley.com/cgi-bin/fulltext/122574367/PDFSTART"
166|"tab3"|"64"|"Data Management for Monitoring Forest Soils in Europe for the Biosoil Project. Lacarce E, Le Bas C, Cousin J, Pesty B, Toutain B, Durrant T, Montanarella L. Data Management for Monitoring Forest Soils in Europe for the Biosoil Project. Soil Use and Management, Volume 25 Issue 1, Pages 57 - 65, 2009, DOI: 10.1111/j.1475-2743.2009.00194.x Growing environmental awareness and advances in modelling have generated interest in soil monitoring networks. Data management tools have to be developed in order to store data, check for errors and retrieve data for sharing and for analysis. As a result, we have designed a web application and a database for the Biosoil project that focuses on European forest soils. Integral to the system are authentication of users and access rights to the modules and data. It also logs all activities of each user. During data submission, the system automatically manages data transfer from the flat file (ASCII file) to the database after compliance checks. Then error tracking is followed by automated expert checks. These checks identify potential mistakes that can be corrected or commented on by data providers. Since the quality of the results obtained from analysing the data can only be as good as the data, proper management practices should be considered at all stages of the monitoring activity, if the value of the information is to be properly exploited. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/Soil_use.gif"|"paper"|"http://www3.interscience.wiley.com/journal/122218482/abstract"
167|"tab3"|"63"|"The spectral quality of light influences the temporal development of the microbial phenotype at the arable soil surface. Jeffery S, Harris J, Rickson J, Ritz K. The Spectral Quality of Light Influences the Temporal Development of the Microbial Phenotype at the Arable Soil Surface. Soil Biology and Biochemistry, Volume 41, Issue 3, March 2009, Pages 553-560 , doi:10.1016/j.soilbio.2008.12.014 The uppermost zone of soil represents the primary interface between the above- and below-ground compartments of terrestrial ecosystems and is functionally important since it affects water infiltration, gaseous exchange, erosion processes and the habitat for surface and near-surface dwelling fauna. Two microcosm-scale experiments were conducted to investigate the development of microbial communities in the uppermost centimetre of an arable soil surface following a physical disturbance event, and to determine the effects of the spectral wavebands of light upon such development. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/Soil_biology.gif"|"paper"|"http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6TC7-4V9YXWP-2&_user=4900406&_coverDate=03%2F31%2F2009&_rdoc=1&_fmt=high&_orig=search&_sort=d&_docanchor=&view=c&_searchStrId=1312926787&_rerunOrigin=google&_acct=C000036252&_version=1&_urlVersion=0&_userid=4900406&md5=26da266bac6f156022126f31bda2e6cc"
168|"tab3"|"62"|"Tolerable Versus Actual Soil Erosion Rates in Europe. Verheijen F, Jones R, Rickson J, Smith C. Tolerable Versus Actual Soil Erosion Rates in Europe. Earth-Science Reviews, Volume 94, Issues 1-4, May 2009, Pages 23-38 , doi:10.1016/j.earscirev.2009.02.003 Erosion is a major threat to soil resources in Europe, and may impair their ability to deliver a range of ecosystem goods and services. This is reflected by the European Commission's Thematic Strategy for Soil Protection, which recommends an indicator-based approach for monitoring soil erosion. Defined baseline and threshold values are essential for the evaluation of soil monitoring data. Therefore, accurate spatial data on both soil loss and soil genesis are required, especially in the light of predicted changes in climate patterns, notably frequency, seasonal distribution and intensity of precipitation. Rates of soil loss have been measured, modelled or inferred for most types of soil erosion in a variety of landscapes, by studies across the spectrum of the Earth sciences. This paper reviews the concept of tolerable soil erosion and summarises current knowledge on rates of soil formation, which are then compared to rates of soil erosion by known erosion types, for assessment of soil erosion monitoring at the European scale. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/Earth_Science.gif"|"paper"|"http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6V62-4VT14JY-1&_user=4900406&_coverDate=05%2F31%2F2009&_rdoc=1&_fmt=high&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000036252&_version=1&_urlVersion=0&_userid=4900406&md5=c55a29f904e7d86956129545c81cf78a"
169|"tab3"|"61"|"Applying quality assurance procedures to environmental monitoring data: a case study Durrant T, Hiederer R., Applying quality assurance procedures to environmental monitoring data: a case study, Journal of Environmental Monitoring, 2009, 11, 774 - 781, DOI: 10.1039/b818274b Managing data in the context of environmental monitoring is associated with a number of particular difficulties. These can be broadly split into issues originating from the inherent heterogeneity of the parameters sampled, problems related to the long time scale of most monitoring programmes and situations that arise when attempting to maximise cost-effectiveness. The complexity of environmental systems is reflected in the considerable effort and cost required to collect good quality data describing the influencing factors that can improve our understanding of the interrelationships and allow us to draw conclusions about how changes will affect the systems. The resulting information is also frequently elaborate, costly and irreplaceable. Since the quality of the results obtained from analysing the data can only be as good as the data, proper management practices should be considered at all stages of the monitoring activity, if the value of the information is to be properly exploited. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/EM012004.jpg"|"paper"|"http://www.rsc.org/publishing/journals/EM/article.asp?doi=b818274b"
170|"tab3"|"60"|"Sustainable mineral resources management: from regional mineral resources exploration to spatial contamination risk assessment of mining. Gyozo Jordan and JRC PECOMINES Project (Giovanni Bidoglio, Marco D'Alessandro, Tamas Hamor, Stefan Sommer, Panos Panagos, Marc van Liederkerke, Anca-Marina Vijdea), Environmental Geology, Springer Berlin , ISSN 0943-0105, Issue Volume 58, Number 1 / July, 2009, pp 153-169, DOI 10.1007/s00254-008-1502-y. Wide-spread environmental contamination associated with historic mining in Europe has triggered social responses to improve related environmental legislation, the environmental assessment and management methods for the mining industry. The objective of this paper is to show how regional mineral resources mapping has developed into the spatial contamination risk assessment of mining and how geological knowledge can be transferred to environmental assessment of mines. The paper provides a state-of-the-art review of the spatial mine inventory, hazard, impact and risk assessment and ranking methods developed by national and international efforts in Europe. It is concluded that geological knowledge on mineral resources exploration is essential and should be used for the environmental contamination assessment of mines. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/EnvGeo.jpg"|"paper"|"http://www.springerlink.com/content/em092p1130634123/"
171|"tab3"|"59"|"Basin characteristics and nutrient losses: the EUROHARP catchment network perspective. F. Bouraoui, B. Grizzetti, G. Adelsköld, H. Behrendt, I. de Miguel, M. Silgram, S. Gómez, K. Granlund, L. Hoffmann, B. Kronvang, S. Kværnø, A. Lázár, M. Mimikou, G. Passarella, P. Panagos, H. Reisser, B. Schwarzl, C. Siderius, A. S. Sileika, A. A. M. F. R. Smit, R. Sugrue, M. VanLiedekerke and J. Zaloudik. Journal of Environmental Monitoring, 2009, 11, 515 - 525, DOI: 10.1039/b822931g The EC-funded EUROHARP project studies the harmonisation of modelling tools to quantify nutrient losses from diffuse sources. This paper describes a set of study areas used in the project from geographical conditions, to land use and land management, geological and hydro-geological perspectives. The status of data availability throughout Europe in relation to the modelling requirements is presented. The relationships between the catchment characteristics and the nutrient export are investigated, using simple data available for all the catchments. In addition, this study also analyses the hydrological representativity of the time series utilised in the EUROHARP project. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/Pub/Images/EM012004.jpg"|"paper"|"http://www.rsc.org/publishing/journals/EM/article.asp?doi=b822931g"
172|"tab3"|"58"|"Soil Erosion in the Alpine Area: Risk Assessment and Climate Change. Bosco C, Rusco E, Montanarella L, Panagos P. Soil Erosion in the Alpine Area: Risk Assessment and Climate Change. Studi Trentini di Scienze Naturali 85; 2009. p. 117-123 Objective of the research is to define the magnitude of the Actual Soil Erosion Risk in the alpine area and linked it with a perspective of medium long terms in relation to climate change. The Revised Universal Soil Loss Equation (RUSLE) was applied to the whole alpine space. It allowed to produce, with a spatial resolution of 100 m, the map of actual soil erosion and two further maps defining soil erosion rates in IPCC A2 and B2 scenarios. This analysis was carried out by means of the dataset the International Centre for Theoretical Physics (ICTP) of Trieste made us available. It provides daily rainfall values for the years 1960 - 1990 and for the IPCC A2 and B2 scenario 2070 - 2100. From a comparison between actual erosion and soil losses in A2 and B2 scenarios it comes out that our model does not show relevant raises in erosion rates. Download the paper Last Update: 26/04/2010"|""|"paper"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Pub/soil_erosion_in_the_alpine_area.pdf"
173|"tab3"|"57"|"Designation of Local Varieties in the Hungarian Soil Classification System: Remarks from a Viewpoint of Land Evaluation Application. Toth G, Mako A, Mate F. Designation of Local Varieties in the Hungarian Soil Classification System: Remarks from a Viewpoint of Land Evaluation Application. ISSN 1064-2293, Eurasian Soil Science, 2009, Vol. 42, No. 13, pp. 1448–1453. Pleiades Publishing, Ltd., 2009. This paper examines the information transfer of soil taxonomic classification units of the Hungarian soil classification from the viewpoint of land productivity evaluation applications. For this purpose statistical analyses of a national soil and plant production database (with 80000 entries) have been applied. Results show that soil groupings both in taxonomic and productivity classifications may be incorrect in some cases. Taxonomic misclassification can occur at higher levels of soil classification. With only the general purpose classification of soil characteristics in lower level taxonomic units major interpretive information loss can occur. Access the paper Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/pub/images/Springer_toth.jpg"|"paper"|"http://www.springerlink.com/content/h763203377306377/"
174|"tab3"|"56"|"Digital Soil Map of the World. Published in SCIENCE, Pedro A. Sanchez, Sonya Ahamed, Florence Carré, Alfred E. Hartemink, Jonathan Hempel, Jeroen Huising, Philippe Lagacherie, Alex B. McBratney, Neil J. McKenzie, Maria de Lourdes Mendonça-Santos, Budiman Minasny, Luca Montanarella, Peter Okoth, Cheryl A. Palm, Jeffrey D. Sachs, Keith D. Shepherd, Tor-Gunnar Vågen, Bernard Vanlauwe, Markus G. Walsh, Leigh A. Winowiecki, Gan-Lin Zhang. Science 7 August 2009, Vol. 325. no. 5941, pp. 680 - 681, DOI: 10.1126/science.1175084 Soils are increasingly recognized as major contributors to ecosystem services such as food production and climate regulation (1, 2), and demand for up-to-date and relevant soil information is soaring. But communicating such information among diverse audiences remains challenging because of inconsistent use of technical jargon, and outdated, imprecise methods. Also, spatial resolutions of soil maps for most parts of the world are too low to help with practical land management. While other earth sciences (e.g., climatology, geology) have become more quantitative and have taken advantage of the digital revolution, conventional soil mapping delineates space mostly according to qualitative criteria and renders maps using a series of polygons, which limits resolution. These maps do not adequately express the complexity of soils across a landscape in an easily understandable way. Access the paper or Download it Last Update: 26/04/2010"|"/ESDB_Archive/eusoils_docs/pub/images/science.gif"|"paper;Download"|"http://www.sciencemag.org/cgi/content/full/325/5941/680;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Pub/Science_GlobalsoilMap.pdf"
175|"tab3"|"55"|"Numerical classification of soil profile data using distance metrics. F. Carré and and M. Jacobson, Geoderma, November 2008 , Volume 148, Issues 3-4, 15 January 2009, Pages 336-345. Quantitative grouping of soil layer descriptions into profile classes has not advanced much since the 1960s. Here we tackle the problem from pedological, utilitarian and joint points of view using an application, OSACA, that we have developed for the purpose. The program calculates the taxonomic distances between observed profiles based on layer (horizon) characteristics. Characteristics can be either observed soil properties or layer class memberships. OSACA either allocates profiles to existing classes, or creates a new classification of the profiles. Since the pedological distance seems to be more useful for creating classes for pedogenetic and geomorphic studies, whereas the utilitarian distance may be more useful for environmental applications, we test the three distances for soil taxonomy application and available water capacity prediction by using as input variables, soil attributes, and classifying them into new set of profiles. More information about the Article or contact the Author"|"/ESDB_Archive/eusoils_docs/pub/images/geoderma2008.gif"|"Article;Author"|"http://dx.doi.org/10.1016/j.geoderma.2008.11.008;mailto:florenece.carre@jrc.ec.europa.eu"
176|"tab3"|"54"|"Landslide Mapping: Inventories, Susceptibility, Hazard and Risk. Hervás, J. and Bobrowsky, P., 2009. In: Sassa, K. and Canuti, P. (Eds.), Landslides - Disaster Risk Reduction. Springer, Berlin, ISBN 978-3-540-69966-8, pp. 321-349. This book chapter introduces the interrelated concepts of mapping landslide inventories, susceptibility, hazard and risk. It further presents main landslide inventory methods, contents and tools. Then it discusses the differences between landslide susceptibility and hazard mapping and provides an overview of some of the most commonly used methods of susceptibility and hazard analysis, from qualitative (heuristic) approaches to quantitative (statistical and physically based) models. It also introduces the concept of landslide risk and discusses some qualitative and quantitative approaches to risk assessment and mapping. Finally, it provides case study examples of landslide mapping approaches and programmes. More information about the Book or contact the Author"|"/ESDB_Archive/eusoils_docs/pub/images/Hervas_Bobrowsky_book.jpg"|"Book;Author"|"http://www.springerlink.com/content/q38j5r877l575q66/?p=ec7fb00fd2b54281b0d9de650388c259&pi=18;mailto:javier.hervas@jrc.ec.europa.eu"
177|"tab3"|"53"|"Assessment of Mercury-Polluted Soils Adjacent to an Old Mercury-Fulminate Production Plant. M. Camps Arbestain, L. Rodríguez-Lado, M. Bao, and F. Macías . Applied and Environmental Soil Science Volume 2009 (2009), Article ID 387419, 8 pages doi:10.1155/2009/387419 Mercury contamination of soils and vegetation close to an abandoned Hg-fulminate production plant was investigated. Maximum concentrations of Hg (>6.5?g kg-1 soil) were found in the soils located in the area where the wastewater produced during the washing procedures carried out at the production plant used to be discharged. DOI: 10.1155/2009/387419 Access the paper or contact the Author"|"/ESDB_Archive/eusoils_docs/pub/images/Hindawi_Logo.jpg"|"paper;Author"|"http://www.hindawi.com/GetArticle.aspx?doi=10.1155/2009/387419&e=cta;mailto:luis.rodriguez-lado@jrc.ec.europa.eu"
178|"tab3"|"52"|"Multiple regression analysis of As ground-water hazard and assessment of As-attributable human health risks in Chakdha Block, West Bengal. D. Mondal1, A. Hegan, L. Rodriguez-Lado, M. Banerjee, A. K. Giri and D. A. Polya. Mineralogical Magazine; February 2008; v. 72; no. 1; p. 461-465; DOI: 10.1180/minmag.2008.072.1.461 SOLUBLE inorganic As is toxic with both cancer and non-cancer endpoints. Of the 80 million people in West Bengal, 50 million are living in the nine As-affected districts with millions at risk from using water for drinking, cooking or irrigation (Chakraborti et al., 2004). An environmental tragedy is developing in West Bengal with an alarming number of cases of skin lesions (Guha Mazumder et al., 1998; Mukherjee et al., 2005), respiratory symptoms (von Ehrenstein et al., 2005), adverse pregnancy outcomes and infant mortality (von Ehrenstein et al., 2006) and neurological complications (Mukherjee et al., 2005) associated with ingestion of As-contaminated water. DOI: 10.1180/minmag.2008.072.1.437 Access the paper or contact the Author"|"/ESDB_Archive/eusoils_docs/pub/images/mineralsciences.gif"|"paper;Author"|"http://dx.doi.org/10.1180/minmag.2008.072.1.461;mailto:luis.rodriguez-lado@jrc.ec.europa.eu"
